DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
5383,효능군중복,단일,D000695,Dexlansoprazole,덱스란소프라졸,-,[M255434]덱스란소프라졸,[02320]소화성궤양용제,소화성궤양용제,20220527,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,양성자펌프억제제(ProtonPumpInhibitors),
2471,효능군중복,단일,D000696,Dexketoprofen,덱스케토프로펜,-,[M213126]덱스케토프로펜트로메타몰,[01140]해열.진통.소염제,해열진통소염제,20120831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,비스테로이드성소염제,
5382,효능군중복,단일,D000699,Lansoprazole,란소프라졸,-,[M085578]란소프라졸/[M091244]란소프라졸과립,[02320]소화성궤양용제,소화성궤양용제,20220527,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,양성자펌프억제제(ProtonPumpInhibitors),
2602,효능군중복,단일,D000700,Pethidine,페티딘,-,[M223282]페티딘염산염/[M225648]염산페치딘,[08210]합성마약,마약류아편유사제,20130722,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,Phenylpiperidine계,
2498,효능군중복,단일,D000703,Pranoprofen,프라노프로펜,-,[M081426]프라노프로펜,[01140]해열.진통.소염제,해열진통소염제,20120831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,비스테로이드성소염제,
2718,효능군중복,단일,D000704,Probucol,프로부콜,-,[M071604]프로부콜,[02180]동맥경화용제,지질저하제,20121226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,Fibrate계,
2479,효능군중복,단일,D000705,Flurbiprofen,플루르비프로펜,-,[M051827]플루르비프로펜/[M089049]플루르비프로펜/[M106668]플루비프로펜나트륨,[01140]해열.진통.소염제,해열진통소염제,20120831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,비스테로이드성소염제,
2678,효능군중복,단일,D000708,Loratadine,로라타딘,-,[M082724]로라타딘/[M263169]로라타딘(미분화),[01410]항히스타민제,호흡기관용약,20131227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,항히스타민제,
2528,효능군중복,단일,D000717,Metoprolol,메토프로롤,-,[I012506]메토프롤롤숙신산염/[M094172]호박산메토프로롤/[M258742]메토프롤롤타르타르산염/[M263868]메토프로롤,[02190]기타의순환계용약,혈압강하작용의약품,20121226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,BetaBlockers,
4846,효능군중복,단일,D000718,Metformin,메트포르민,-,[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염콜로이드성이산화규소,[03960]당뇨병용제,당뇨병용제,20200924,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,비구아나이드계(Biguanide),
2622,효능군중복,단일,D000728,Sulpiride,설피리드,-,[M050794]설피리드,[01170]정신신경용제,정신신경용제,20131227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,항정신병제(benzamides계),
