DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
1993,임부금기,단일,D000133,Bromazepam,브로마제팜,-,[M088410]브로마제팜,-,-,20121213,벤조디아제핀계약물의최기형성사례(대조군에비해높음)|신생아포유곤란|근긴장저하|졸음|황달증가및분만전연용시신생아금단증상(신경과민|진전|과다긴장등)보고.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2000,임부금기,단일,D000176,Captopril,캅토프릴,-,[M081550]캅토프릴,-,-,20081211,"임신2기및3기에ACE저해제복용시태아및신생아에저혈압|신생아두개형성부전|무뇨|고칼륨혈증|신부전및사망가능성.태아의신기능감소에의한양수과소증으로태아사지경축|두개안면변형|폐발육형성부전가능성.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2001,임부금기,단일,D000476,Carbamazepine,카르바마제핀,-,[M040569]카르바마제핀/[M201734]카바마제핀,-,-,20081211,"동물실험에서과량투여시태아사망률증가|결함발생등보고.간질여성의자식에이분척추및기타선천성기형(예|두개안면결함|심혈관기형|요도하열|각종신체기관의이상)및성장장애와의관련보고.",정제/액상시럽제/건조시럽용과립제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2007,임부금기,단일,D000056,Chlordiazepoxide,클로르디아제폭시드,-,[M088403]클로르디아제폭시드/[M223206]클로르디아제폭시드염산염,-,-,20121213,벤조디아제핀계약물의최기형성사례(대조군에비해높음)|신생아포유곤란|근긴장저하|졸음|황달증가및분만전연용시신생아금단증상(신경과민|진전|과다긴장등)보고.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2016,임부금기,단일,D000677,Clofibrate,클로피브레이트,-,[M092027]클로피브레이트,-,-,20130712,태아에이행이보고됨.,캡슐,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2021,임부금기,단일,D000675,Clonixin,클로닉신,-,[M080375]클로닉신리시네이트/[M100531]클로닉신리진/[M104025]클로닉신리시네이트/[M212258]클로닉신리신/[M259773]클로닉신리지네이트,-,-,20121211,"임부에대한안전성미확립.동물실험에서태자독성보고.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2024,임부금기,단일,D000180,Clozapine,클로자핀,-,[M081194]클로자핀,-,-,02010925,"임신중투여에대한안전성미확립.임신3기에투여시신생아에서추체외로장애|금단증상(초조|근육긴장항진또는저하|진전등)보고.",-,-,-,-,2등급,-,-,-,-,-,-,-,경구,정상,-,
2028,임부금기,단일,D000674,Crizotinib,크리조티닙,-,[M253698]크리조티닙,-,-,20130523,"임부에대한안전성미확립.동물실험에서배태자독성(착상후손실|태자체중감소)|고용량투여시난포의단일세포괴사등보고.",캡슐,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2039,임부금기,단일,D000692,Dapagliflozin,다파글리플로진,-,[M258339]다파글리플로진프로판디올수화물,-,-,20160129,"임부에대한안전성미확립동물실험에서사람의임신2기와3기에해당하는신장발달독성(신우및세뇨관확장)보고",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2041,임부금기,단일,D000198,Daunorubicin,다우노루비신,-,[M089345]염산다우노루비신/[M222833]다우노루비신염산염,-,-,20081211,-,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2045,임부금기,단일,D000294,Denopamine,데노파민,-,[M085404]데노파민,-,-,20130712,동물실험에서심실중격결손|손.발가락발육부전의기형발생및태자치사작용보고.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2048,임부금기,단일,D000086,Dexibuprofen,덱시부프로펜,-,[M088349]덱시부프로펜디ㆍ씨/[M092057]덱시부프로펜/[M212364]덱시부프로펜디씨/[M214134]덱시부프로펜디.씨/[M215523]덱시부프로펜디.씨./[M240099]덱시부프로펜디.씨/[M254719]덱시부프로펜,-,-,20121211,"임부에대한안전성미확립.임신말기에투여시태아의동맥관조기폐쇄가능성.동물실험에서대사독성|동맥관수축|난산발생빈도증가|분만지연|태아생존율감소보고.",정제/캡슐/액상시럽제/건조시럽용과립제/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제/경구용현탁액제/점이제|현탁액용산제/현탁액제용주사용용제/직장용현탁액제/일반현탁분무제/정량현탁분무제/이식용현탁액제/점이현탁액제/유제/틴크제/전제/침제/레모네이드제/방향수제/주정제/피부액제/피부리니멘트제/도료/샴푸/경구용액제/질세정액/관류제/점이액제/혈액항응고보존액제/밀폐제용용액제/장기보존용액제/주사/피부단자시험용용액/방광내적용용액,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2050,임부금기,단일,D000085,Dexmedetomidine,덱스메데토미딘,-,[M250146]덱스메데토미딘염산염,-,-,20150520,"임부에대한안전성미확립.동물실험에서피하투여시착상후손실증가|생존태아감소|태자체중감소및성장발달지연보고.",용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2052,임부금기,단일,D000506,Diclofenac,디클로페낙,-,[M050288]디클로페낙나트륨/[M083248]디클로페낙/[M083349]디클로페낙베타디메칠아미노에탄올/[M084600]디클로페낙칼륨/[M086205]디클로페낙디에칠암모늄/[M102665]디클로페낙에폴아민/[M230206]디클로페낙β-디메칠아미노에탄올/[M249599]디클로페낙디에틸암모늄/[M251996]디클로페낙베타디메틸아미노에탄올/[M252249]디클로페낙β-디메틸아미노에탄올/[M255472]디클로페낙디에틸아민염/[M256203]디클로페낙디에틸아민,-,-,20081211,"(경구|주사)임부에대한안전성미확립.임신말기에투여시태아의동맥관조기폐쇄|태아순환지속증가능성.동물실험에서난산발생증가|분만지연|태자생존율감소보고.임신약20주이후비스테로이드성소염제의사용은태아의신기능이상을일으켜양수과소증유발가능및경우에따라신생아신장애발생가능(외용|점안제)임신3기에투여시태아에서심폐독성및신장독성|산모와신생아의출혈연장및산모분만지연유발가능(구강용스프레이제|구강용액제),정제/캡슐/용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/가글제/정량액상분무제/첩부제/카타플라스마제/피부용겔제/피부크림제,-,-,-,2등급,-,-,-,-,-,-,-,구강용스프레이제|구강용액제|겔제|점안제|첩부제|카타플라마제|크림제포함,정상,-,
2080,임부금기,단일,D000464,Epirubicin,에피루비신,-,[M084299]염산에피루비신/[M222876]에피루비신염산염,-,-,20081211,"동물실험에서태자독성보고기형발생보고(안트라사이클린계의다른항악성종양제).",용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2090,임부금기,단일,D000257,Ethosuximide,에토숙시미드,-,[M223146]에토숙시미드,-,-,20081211,동물실험에서기형발생보고.,경구용현탁액제/점이제|현탁액용산제/현탁액제용주사용용제/직장용현탁액제/일반현탁분무제/정량현탁분무제/이식용현탁액제/점이현탁액제/유제/틴크제/전제/침제/레모네이드제/방향수제/주정제/피부액제/피부리니멘트제/도료/샴푸/경구용액제/질세정액/관류제/점이액제/혈액항응고보존액제/밀폐제용용액제/장기보존용액제/주사/피부단자시험용용액/방광내적용용액/캡슐,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2164,임부금기,단일,D000162,Imatinib,이매티닙,-,[M253530]이매티닙메실산염,-,-,20081211,"임부에대한안전성미확립.동물시험에서최기형성(뇌탈출|뇌헤르니아등)및태아소실보고.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2167,임부금기,단일,D000136,Imidazole,이미다졸,-,[M259636]살리실산이미다졸,-,-,20121121,"임부에대한안전성미확립.임신말기에투여시태아의동맥관조기폐쇄가능성.동물실험에서난산발생빈도증가|분만지연|태아생존율감소보고.",정제/캡슐,-,-,-,2등급,-,-,-,-,-,-,-,경구,정상,-,
1983,임부금기,단일,D000538,Benzydamine,벤지다민,-,[M207018]염산벤지다민/[M222851]벤지다민염산염,-,-,20121121,"임부에대한안전성미확립.임신말기에투여시태아의동맥관조기폐쇄가능성.동물실험에서난산발생빈도증가|분만지연|태아생존율감소보고.",경구용현탁액제/점이제|현탁액용산제/현탁액제용주사용용제/직장용현탁액제/일반현탁분무제/정량현탁분무제/이식용현탁액제/점이현탁액제/유제/틴크제/전제/침제/레모네이드제/방향수제/주정제/피부액제/피부리니멘트제/도료/샴푸/경구용액제/질세정액/관류제/점이액제/혈액항응고보존액제/밀폐제용용액제/장기보존용액제/주사/피부단자시험용용액/방광내적용용액/정제/일반액상분무제/가글제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
1991,임부금기,단일,D000020,Blonanserin,블로난세린,-,[M247117]블로난세린,-,-,20120925,"임부에대한안전성미확립임신3기에투여시신생아에서추체외로장애|금단증상의위험가능성.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
1995,임부금기,단일,D000722,Bucillamine,부시라민,-,[M084627]부시라민/[M200702]부실라민,-,-,20121121,"임부에대한안전성미확립.임신말기에투여시태아의동맥관조기폐쇄가능성.동물실험에서난산발생빈도증가|분만지연|태아생존율감소보고.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2008,임부금기,단일,D000765,Chloroquine,클로로퀸,-,[M051518]인산클로로퀸,-,-,20081211,고용량투여시태아이상(안구혹은귀의와우손상등)유발가능성보고.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2014,임부금기,단일,D000142,Ciprofloxacin,시프로플록사신,-,[M082454]염산시프로프록사신/[M091139]시프로플록사신/[M095543]염산시프로플록사신/[M223091]시프로플록사신염산염수화물/[M242850]시프로플록사신염산염,-,-,20081211,"임부에대한안전성미확립.동물실험에서미성숙개체에서관절연골손상유발가능성.",정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2025,임부금기,단일,D000582,Colchicine,콜키신,-,[M091703]콜키신,-,-,20081211,동물실험에서기형발생작용및사람에서태아염색체손상의위험.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2043,임부금기,단일,D000788,Deflazacort,데프라자코르트,-,[M084608]미결정데프라자코르트/[M102052]데프라자코르트/[M257402]데플라자코트(미분화),-,-,20081211,"동물실험에서기형발생작용보고.태아의성장지체|언청이의위험등의증가|뇌성장및발달에영향가능성.신생아에부신부전증유발가능성.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2053,임부금기,단일,D000298,Diflunisal,디플루니살,-,[M085412]디플루니살,-,-,20081211,"임부에대한안전성미확립.임신말기에투여시태아의동맥관조기폐쇄가능성.동물실험에서난산발생빈도증가|분만지연|태아생존율감소보고.",정제,-,-,-,2등급,-,-,-,-,-,-,-,경구,정상,-,
2055,임부금기,단일,D000818,Diltiazem,딜티아젬,-,[M080266]염산딜티아젬/[M081095]딜티아젬아시딕폴리머콤플렉스/[M085036]염산딜티아젬60밀리그람서방형삼층정3정/[M088241]염산딜티아젬서방형입자/[M089288]염산딜티아젬서방성과립/[M222982]딜티아젬염산염,-,-,20081211,"(경구)동물실험에서골격|심장|망막및혀에기형보고.출생자의체중감소및생존수감소|분만지연|사산수증가보고.(주사)동물실험에서최기형성및태자치사작용보고.",정제/캡슐/용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2059,임부금기,단일,D000297,Domperidone,돔페리돈,-,[M081091]돔페리돈/[M085595]말레인산돔페리돈/[M222961]돔페리돈말레산염,-,-,20081211,동물실험에서모체독성을유발하는농도에서생식독성보고.,정제/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제/과립제/서방성과립제/장용성과립제/용액용과립제/현탁액용과립제/서방성현탁액용과립제/발포과립제/경구용현탁액제/점이제|현탁액용산제/현탁액제용주사용용제/직장용현탁액제/일반현탁분무제/정량현탁분무제/이식용현탁액제/점이현탁액제/유제/틴크제/전제/침제/레모네이드제/방향수제/주정제/피부액제/피부리니멘트제/도료/샴푸/경구용액제/질세정액/관류제/점이액제/혈액항응고보존액제/밀폐제용용액제/장기보존용액제/주사/피부단자시험용용액/방광내적용용액,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
